"","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3","fpool2_TNIP1orf_IL17_24h1","fpool2_TNIP1orf_IL17_24h2","fpool2_TNIP1orf_IL17_24h3","fpool_TNIP1orf_IL17_24h1","fpool_TNIP1orf_IL17_24h2","fpool_TNIP1orf_IL17_24h3"
"KLLN",1.0035218557509,1.52133680783332,1.42192560433908,1.46788016097169,1.59028212666031,1.45043826392757,0.950012490525109,1.36744530077172,1.36494983116576,1.64676469505018,1.49446413294537,1.4598019514777
"KLRAP1",0.838559358915135,1.02913960529901,0.938747000922888,1.09310224753211,1.51526881879898,1.14826362560933,0.78083218399324,0.806073019402275,1.01702144282939,1.40771820705903,0.992014984799945,1.16784156118216
"KLRD1",9.51283731752907,9.65004818302114,10.367632319016,9.68176276385582,10.7419056857432,9.4127399836133,9.91656873671415,10.5941025407156,10.9329805104159,10.7305312387141,10.4998988650903,11.1553199125421
"KLRG2",2.94183119357113,2.87860788148853,2.70580017913068,1.85827382080459,2.19038858955099,2.1001137363118,3.0842871267733,3.39702201033816,2.68975407906194,2.05845586881273,2.97604495439984,2.88310885416846
"KMT2A",195.865471242997,193.612481396905,197.716684517906,190.184175324194,187.878330869501,196.307753783447,189.729206840624,190.578692444395,192.350871305653,175.606206150392,177.982948246899,178.606768763297
"KMT2B",84.227101509394,79.1990044077933,83.5622881850918,71.4732712422066,67.2419291669011,72.6578917836217,80.2955762539715,77.9875646271701,76.5442454340015,67.6368757410531,74.8520397621777,69.583893020437
"KMT2C",153.19517206148,152.282831450766,151.248707972223,155.735838780539,155.307552596109,160.575602802315,152.639678100945,147.353026778948,149.769789317718,153.86625610364,147.140300537665,158.729132190675
"KMT2D",307.833765970272,294.706803784103,298.562961602343,265.311531222436,255.660355853003,265.0071578051,296.534035741166,300.420535499016,283.936328604658,245.673387852688,264.816467695622,252.789037930888
"KMT2E",66.1499612311415,63.821570595282,62.1229632963676,69.365145479109,69.6723603416083,71.1016923962828,62.6487688957243,64.370688263696,62.2657996511204,67.3181470903982,65.4601056853055,67.4185201257451
"KMT2E-AS1",10.6263341711705,10.5747823211159,11.3063793199389,8.94782268336998,10.0067752687021,9.95665433258614,10.1117767827125,10.1478835478322,10.3307967613722,8.71191645123322,8.6060520759268,9.59819783096588
"KMT5A",52.2931114969373,50.8305474617249,48.386885856393,51.3289583948292,49.3287512496142,48.9220739437237,51.0534109634247,50.7250235781003,48.7635018114513,45.9500471360777,46.0063053340338,45.4485007560057
"KMT5B",20.5790714802616,20.7170277066713,21.011366697127,21.6121930083491,21.4238007251974,22.194727184475,19.4557352511649,17.5896648162425,20.4474837453067,22.921902126263,20.8323146807989,21.7875441258047
"KMT5C",5.5262436439981,5.17552815998197,4.99744726961891,3.96639958390222,4.20074524023478,4.8347942130919,5.81719977074964,5.15310965975026,5.71405468537039,4.66140651582753,5.32080764574516,5.55941243187758
"KNOP1",25.5141995105982,25.7881503994491,24.959626142185,27.5930238769891,28.9551368344755,26.8633253464919,23.3729100408643,25.2041760173819,25.0909895434883,25.2459652039548,26.2046555725076,24.2935374758414
"KNSTRN",42.3128804383735,41.702526614725,44.272965175878,46.3943825345414,46.2682082888717,44.1930408540432,37.6491251382074,37.5543662075096,39.1820892711113,45.2196273116603,44.2026417253067,40.6676493649163
"KNTC1",47.4267178402822,50.6963118610338,51.0650758296142,49.5331475595978,53.3194592278372,52.835235509945,53.0705607720739,52.6106586770592,52.6977689718703,54.0112259255572,48.7504506815973,53.4774114891331
"KPNA1",73.5320329645419,73.7102598461986,74.0781824551797,85.5430587425842,84.9750751453207,86.6032513420087,68.7002183216719,66.8752722882673,70.1209521108685,81.3687684401006,72.4815104478506,78.8658004285828
"KPNA2",255.925566965952,249.454491284434,255.283963839207,276.102011980217,274.458690803054,261.60769312402,225.647487304313,223.929963622164,225.002612364913,260.268503980593,254.934967782095,243.044859904775
"KPNA3",69.724148662583,70.9808026321447,71.9521966001484,78.3285839088722,83.9698968199789,76.8581192562453,63.5337120375833,63.4062794726254,64.0455871760719,82.6835241240519,66.4907706045782,76.4814572411692
"KPNA4",140.2181223104,145.242919947851,149.164137426056,158.296821189043,157.182885292642,151.480146188936,124.881093959986,121.544295997015,128.024265046694,156.562169273763,123.486540640357,146.783086221083
"KPNA5",2.9143374440985,2.83386268125814,2.70580017913068,3.12314927866317,3.37559885376009,2.87065906402332,2.65482942557702,2.86443805109023,2.60946291252278,3.66537948253105,2.89874508545439,3.35754448839871
"KPNA6",181.018846527779,173.924593295532,171.666455242296,188.856836880762,189.948698166474,187.590015467966,167.462475727084,167.058633271122,165.84140448664,179.776239329793,174.105071488136,177.791712673722
"KPNB1",400.776386062489,396.889926043574,401.134876556123,415.300775330235,406.692149901016,390.198110460348,357.556070920238,358.054756386279,356.037796156826,378.676197698878,369.119757526016,356.812091989937
"KPRP",6.76346237026633,5.77213082972053,4.29338701892674,11.1184114320409,9.28664751323332,11.6790497710001,3.42264773983704,4.23188335186195,2.8369545510504,26.8528888176731,33.9990590245072,27.5780918666662
"KPTN",6.04862488397802,6.20466776528098,5.78433813803956,6.0120623614266,4.98088364199267,5.16718631524197,5.40075593928658,5.29705127035781,5.55347235229207,5.36526561935705,5.5398239410906,5.06064676512269
"KRAS",41.4330804552495,46.5648383730943,44.5904825438372,39.8826162885287,40.7472288302774,40.5367277303924,38.0135134907376,39.5983370781368,40.2526381583001,43.9712734299287,30.520564921962,39.5971279338326
"KRBA1",14.4754590973383,15.7055652808675,15.4893255152277,12.4145183826861,11.2519961792003,11.9510069454865,14.328270576276,15.2146282412179,14.853865809745,13.5194069319442,13.8495598527265,13.5883231650049
"KRBA2",1.22347185153192,1.2379505397075,1.06299292751562,1.51472740015164,1.53027148037124,1.34467714051619,1.24933149438918,1.49699275031851,1.59244146969339,1.71316649726995,1.70059711679991,1.33815178885456
"KRBOX1",2.10327183465599,2.50573121290193,1.98793482548376,4.98142309946775,5.40095816601615,5.03120772799876,2.69387103477668,2.23109496441701,2.30168010745599,5.04653696870217,5.35945758021789,4.51322103331856
"KRBOX4",5.30629364821708,5.32467882741661,5.17691360803063,5.55920571602044,6.1510912446295,6.55718965150589,5.67404720368421,4.5341607341378,5.35274443594416,5.76367643267564,5.70730699047241,5.25528702531972
"KRCC1",8.97670920281284,9.59038791604728,8.65579955262722,11.6649625558069,12.5872330591321,12.1474204603934,10.1898600011118,9.514540461159,10.6118158442593,13.1608371999575,11.7366967682175,13.6734782788411
"KREMEN1",56.8295801599208,55.8569249542723,56.7527782469705,43.4430064662047,41.4523539241739,44.5254329561932,57.2349990867045,58.6993888057585,54.156391830665,43.9579930694847,47.0498535647974,46.2392268130562
"KREMEN2",8.66053108387762,8.20328670890514,8.02076481670879,4.3411774973418,5.05589694985401,5.22762124290562,8.30284888979479,9.18347475676164,8.5510092364208,4.64812615538358,5.3852242031997,5.57157744813989
"KRI1",29.7619838041191,31.5304510956827,31.3928041190978,32.6525257084234,31.1905334087433,29.9908328530857,27.1469322634983,29.5512126577298,27.0447412626079,28.6457374776068,30.6236314138892,30.0840852167029
"KRIT1",22.5311276928181,24.0878327906942,24.0346842442169,26.8122365573233,28.3550303715848,28.9332216189719,23.0085216883341,24.0382489714607,24.1810229893777,28.2473266642882,25.9469893426895,26.9211809885013
"KRR1",44.5398741456563,43.7608058253231,44.5214570290634,45.7541369324154,48.5936208325731,49.1487049224624,39.2888727245932,40.6778991576934,42.2465354606893,48.5397174226485,39.9511489333069,46.0567515691214
"KRT1",37.9413742722258,36.3927628540519,26.7266793203928,164.449425268009,157.047861338492,203.287987928599,11.855635326964,12.1918544184594,12.6592405910079,72.6834127097552,75.3287222873413,84.413047844198
"KRT10",40.6082679710706,39.644247404127,23.5929209496649,185.155904985546,177.451481076775,233.067298534862,15.2001998484017,15.5312997845546,14.278445782881,119.549804716466,123.306174279484,140.907383366385
"KRT13",8.01442797127088,8.30769217610939,7.24767905124289,75.1742031374225,71.4276717455636,70.1498422855803,4.56786827636046,5.5561461694514,5.31259885267458,35.4984034666866,33.2260603350527,32.6995637131005
"KRT14",7726.12851430091,7705.97363847782,7461.47868070308,8910.18873456209,8691.58194463092,8540.96615206516,7911.24853565245,8044.45039786304,7798.84158828192,8449.93478075536,9364.76317293788,8465.65914697696
"KRT15",54.5201052042201,57.5124973627968,56.725168041061,49.4082215884513,53.3344618894095,52.9258879014404,60.8658687422731,75.6701046963886,68.8898208906013,61.5544706577226,64.9963064716328,64.0609756373464
"KRT16",599.734904121157,561.343451957007,435.095429824804,1250.36842945919,1197.7074812988,1238.11525431326,389.24484372063,388.109764681135,390.348887991228,1339.76260266732,1439.05301022298,1365.4135902984
"KRT16P1",1.34719372415874,1.53625187457678,1.93271441366477,1.24925971146527,1.51526881879898,1.55619938733896,1.86098337185056,1.84245261577663,2.00727916347906,1.80612902037762,1.93249672363626,2.10454781338035
"KRT16P2",1.55339684520345,1.71523267549835,1.62900214866031,2.37359345178401,1.87533269653339,2.64402808528463,2.09523302704853,1.85684677683738,1.8600786914906,3.04120254166526,2.95027833141802,3.15073921193937
"KRT16P3",1.78709371572078,1.73014774224181,2.0569603402575,2.71713987243696,2.29540722055686,3.27859482575295,2.09523302704853,1.52578107244002,2.08757033001822,2.7755953327862,3.46561079105435,3.66166989495657
"KRT17",3530.00497603905,3388.22588197921,3071.12461862218,5677.69799965292,5231.47309823425,5343.47499923684,2703.33211807273,2659.07655523644,2625.06616255356,4857.53087886383,5479.71040967403,4979.85889212467
"KRT18",449.783994497448,461.308099308595,471.665147551932,470.158892409953,472.238778310251,480.895828151569,505.250478522559,502.831228335351,499.370910290321,407.361776257817,446.174843553139,402.552553136238
"KRT19",86.4540952166768,83.9569106989582,85.3707566721638,206.049773659802,208.38696923879,207.050062175661,116.799480855656,125.027682973717,119.553546976813,195.168177084335,226.50149932166,197.851824490278
"KRT2",0.797318734706194,1.13354507250326,1.35290008956534,5.98083086863997,6.90122432324286,8.74795577931316,0.494527049862386,0.215912415911324,0.294400943976929,3.74506164519477,3.40119423359981,4.31858077312153
"KRT222",1.11349685364141,1.04405467204247,0.897331692058643,1.21802821867864,1.02018098691416,1.49576445967531,1.00206796945799,1.22350369016417,1.17760377590772,1.28819496306345,1.24968121461811,1.26516169128067
"KRT23",7.20336236182837,5.44399936136432,4.23816660710775,26.9215467820765,29.9753178213896,35.8228033726278,3.07127325704008,4.15991254655817,3.93426716041896,40.478538633169,45.413673005452,42.6505470156735
"KRT24",0.907293732596703,0.641347869968947,0.745475559556411,11.6649625558069,11.4170254564952,11.0293742986159,0.702748965593916,0.892437985766805,0.548656304684276,9.97355069340877,10.2164660122903,9.67118792853976
"KRT31",16.7436934288301,16.5557240852449,16.4694878250148,4.23186727258859,3.81067603935584,3.36924721724842,15.4344495035997,16.0063070995595,15.6300137529569,3.06776326255316,3.41407754509072,3.04125406557854
"KRT34",16.0288559425418,15.9292912820194,14.978536705902,21.159336362943,20.223587799416,19.2938506566199,13.3001748673515,10.5077375743511,13.2212787567821,8.63223428856951,8.6060520759268,7.99241568434041
"KRT4",1.37468747363137,1.55116694132024,1.40812050138433,14.6475701169303,14.4625657556655,14.3079691243689,0.793846053726461,0.935620468949069,0.896584693020647,5.45822814246472,5.5269406295997,5.5837424644022
"KRT5",13536.1763872302,13371.4766560493,13134.8652062953,14832.9758738581,14392.2032728915,14341.5709441498,13259.2072054313,13473.5537017922,13120.2724692758,13306.5891558299,14027.0532351368,13385.2403835219
"KRT6A",5638.10196372749,5471.04037737022,5090.47985843095,9217.47539208975,8635.0069078419,8588.69463618753,4585.41097276084,4589.5782542217,4511.19933758611,7995.44100528196,8541.01711952069,8003.47368412285
"KRT6B",674.27045894145,622.480310538465,490.950876379716,1259.58171983125,1180.36440452126,1211.81095204765,372.417910155576,370.073880872009,376.619098513031,1386.00481773316,1469.13554255425,1398.91604508482
"KRT6C",227.634498758618,211.913268291135,154.244415313403,479.528340245943,431.671581418841,439.815186072204,97.4608704320896,95.14540461159,101.795817310568,443.165628014714,451.637367625284,447.161667770144
"KRT7",345.541443371981,334.634437456356,344.630590162338,154.767662504153,149.021437397329,151.495254920852,328.079655974493,318.643543401932,324.255876068407,126.389190345102,152.46110818341,124.010175778031
"KRT75",43.4813647909602,42.5526854191025,40.2556802160462,29.4512976977937,25.8795912121607,28.2986548785035,31.3634260570618,28.658774671963,31.9425024214968,28.9910268491496,32.066562300871,29.9746000703421
"KRT78",5.78743426398806,4.57892549024341,3.52030125346083,16.7556958800279,15.2877121421402,17.9340647841878,1.97810819944954,2.66291979623966,2.34182569072557,22.656294917384,25.8181562277804,24.1110622319067
"KRT79",0.563621864188861,0.372876668586597,0.24849185318547,1.483495907365,1.74030874238298,1.8583740256572,0.0650693486661034,0.115153288486039,0.227491638527627,1.62020397416228,1.8423135431999,1.76392735803555
"KRT8",510.380218335118,514.42065198207,546.475000463714,654.393468358294,655.691324015933,637.301420945092,570.801340368792,574.629303706397,570.468738260749,493.272427969749,559.79276759146,482.233409654396
"KRT80",24.5106776548473,21.0451591750275,15.9863092215986,46.3006880561815,45.7731204569869,55.932525552707,11.5953579322996,13.1274748874085,13.0740782847936,76.4019136340621,93.6101412929403,86.0674900558728
"KRT9",1.12724372837772,1.29761080668136,0.897331692058643,1.56157463933158,1.62028744980484,1.43532953201166,0.923984751058668,0.921226307888315,0.802911665391624,1.23507352128764,1.46869750996356,1.27732670754299
"KRTAP2-3",1.99329683676548,2.26709014500651,2.84385120867816,6.05890960060655,5.46096881230522,5.30316490248518,2.0171498086492,2.02957670956644,1.9269879969399,3.2271275878806,3.20794456123619,2.54248839882366
"KRTCAP2",23.9882964148674,23.0586931853952,24.5178628476331,24.4542588519326,23.5391760068871,22.7990764611115,24.5571721865874,24.4268913201011,23.9936769341197,22.9086217658191,25.8439228507622,23.3811612561678
"KRTCAP3",7.94569359758931,7.57685390567966,7.41334028669987,7.30816931207181,6.51115512236391,6.51186345575816,9.2528613803199,9.21226307888315,8.71159156949912,7.01203031440723,7.78152014050866,7.34766982243776
"KRTDAP",26.7101776126575,20.0160195697285,12.4798130710925,50.0796986833639,47.9185010618211,48.876747747976,8.95354237645582,10.0183360982854,9.72861301232851,76.4550350758379,92.5021765047222,81.5421040062919
"KSR1",3.58793430617787,3.49012561797055,3.3684451209586,3.1543807714498,3.16556159174835,2.61381062145281,3.42264773983704,3.15232127230533,3.26517410592594,3.43961335498385,3.36254429912709,3.11424416315243
"KTI12",12.798340379508,11.961883528258,11.6515068938076,12.0241247228532,10.6518897163096,10.4552424858112,10.6974009207074,10.6516791849586,10.0765414006649,9.28297195032321,10.6287319799994,9.75634304237596
"KTN1",233.421933022606,245.934535532976,238.248466793047,245.807463977185,256.050425053882,250.608536289236,218.750136345706,223.28222637443,237.327306428674,254.518107908361,229.490427587551,246.48755950701
"KXD1",54.6163333273743,49.1451449197135,53.0392055521432,56.6695436613432,53.9045630291556,53.9532816717225,53.5650878219363,54.3523521654106,53.3133345820038,50.106799955035,58.7092504640695,50.4604874560792
"L1CAM",33.2674368618791,32.7087413684163,35.6171656232508,41.4285751814669,39.7420505049355,44.8276075945115,34.2004496589039,33.8982492980778,33.267306669393,27.2114585496599,31.5254632182528,29.5244944686365
"L1TD1",24.7718682748373,25.7732353327056,27.1270273060805,23.9857864601331,23.02908551343,22.1494009887273,21.9413843702101,23.1889934688762,23.2710564352672,21.7399500467512,19.6084000891626,21.373933572886
"L2HGDH",78.398426621197,76.1712458588701,77.5846786056858,81.529811919502,81.9745428308673,84.9866170270061,78.6948702767854,77.0087616750388,76.9858468499669,86.5082679319104,71.5539120205052,86.9798662755463
"L3HYPDH",8.90797482913127,8.17345657541821,9.66357206832385,6.65230796355255,7.05125093896553,5.80175305571028,8.0555853648636,8.19027764356955,8.7517371527687,6.89250707041165,7.80728676349048,6.67859392801048
